id,scrape_id,last_scraped,host_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
42146162,2.02008E+13,23/8/20,334428347,f,0,0,,Stonnington,-37.84257,144.99645,Private room,1,1,1,$100.00 ,1,1125,0,1,1,0,5/3/20,5/3/20,,,,,,,,f,1,0.17
42147968,2.02008E+13,21/8/20,334443537,f,0,0,"Seaford, Victoria, Australia",Frankston,-38.10424,145.14831,Private room,2,1,1,$45.00 ,1,7,88,1,1,0,2/3/20,2/3/20,100,10,10,10,10,8,10,f,1,0.17
42148509,2.02008E+13,20/8/20,9198367,f,20,20,,Melbourne,-37.8143,144.95518,Entire home/apt,8,2,7,$140.00 ,1,28,76,1,1,0,22/2/20,22/2/20,80,10,10,10,6,10,8,t,16,0.17
42149660,2.02008E+13,20/8/20,222536510,f,1,1,,Melbourne,-37.78405,144.90811,Private room,2,1,1,$60.00 ,2,1125,0,6,6,0,24/2/20,14/4/20,100,10,10,10,10,10,10,t,1,1.01
42156078,2.02008E+13,21/8/20,334524880,f,0,0,,Port Phillip,-37.86383,145.00153,Private room,1,1,,$70.00 ,1,1125,6,2,2,0,10/2/20,12/3/20,100,10,10,10,10,10,10,f,1,0.31
42158290,2.02008E+13,21/8/20,26830613,f,0,0,"Ascot Vale, Victoria, Australia",Moonee Valley,-37.78227,144.90152,Entire home/apt,6,3,4,$200.00 ,3,21,248,0,0,0,,,,,,,,,,t,1,
42158766,2.02008E+13,21/8/20,333073424,f,0,0,"North Melbourne, Victoria, Australia",Melbourne,-37.80129,144.95143,Entire home/apt,4,2,3,$160.00 ,7,1125,270,0,0,0,,,,,,,,,,f,2,
42159199,2.02008E+13,23/8/20,17621965,f,1,1,,Hume,-37.57783,144.93568,Private room,1,1,1,$80.00 ,2,1125,179,0,0,0,,,,,,,,,,t,1,
42159351,2.02008E+13,21/8/20,333073424,f,0,0,"North Melbourne, Victoria, Australia",Melbourne,-37.80193,144.95298,Entire home/apt,4,2,3,$160.00 ,21,60,270,0,0,0,,,,,,,,,,f,2,
42159433,2.02008E+13,23/8/20,31628468,f,1,1,,Yarra,-37.79309,144.99797,Private room,1,1,1,$50.00 ,3,1125,180,0,0,0,,,,,,,,,,t,1,
