id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41573153,墨尔本东北区Bundoora温馨独栋别墅，房间干净整齐、设施齐全、交通方便、高速网络、高档床上用品！,20487780,Steven 攀,,Whittlesea,-37.68895,145.06034,Private room,32,1,2,2020-03-15,0.37,27,365
41573501,Private Room NO. 1 in a Self- Contained Unit,311546939,Lee,,Greater Dandenong,-37.97593,145.18292,Private room,52,2,6,2020-04-12,0.91,2,271
41574044,BEACHFRONT Saint Kilda oasis- beside Luna Park,31184598,Megan,,Port Phillip,-37.87292,144.97652,Private room,78,2,3,2020-03-16,0.43,1,90
41578940,Box Hill,269267603,Mi,,Whitehorse,-37.81606,145.12256,Private room,69,1,0,,,1,179
41589091,Private bedroom in shared apartment on chapel st,222475237,Nick,,Stonnington,-37.83673,144.9955,Private room,27,1,3,2020-02-21,0.45,3,1
41591964,Vintage and Timeless Apt with Parking,314043345,Shani,,Port Phillip,-37.84002,144.97455,Entire home/apt,78,5,7,2020-08-08,1.08,22,227
41592719,Cozy apartment close to uni Mel and CBD 靠近墨大和CBD,283833087,傻,,Melbourne,-37.80059,144.95393,Entire home/apt,108,1,0,,,1,0
41593142,"Private, luxurious amenities, amazing location!",115908421,Meg,,Melbourne,-37.84678,144.97978,Private room,89,1,5,2020-03-07,0.74,1,0
41593418,Peaceful City Apt Perfect for Couples & Business,347595664,Alex,,Melbourne,-37.81498,144.95423,Entire home/apt,81,2,4,2020-07-31,0.64,15,259
41595250,Lovely Room in a 2 BR Apt in the heart of Carlton,90729398,Valeria,,Melbourne,-37.80102,144.96797,Private room,37,4,0,,,120,91
41595535,Spacious sun drenched 1 bed apt close to Chapel st,113282728,Juan,,Stonnington,-37.85228,144.99705,Entire home/apt,120,2,3,2020-03-15,0.45,2,179
41595570,Lovely Bedroom in a 2B Apt in the heart of Carlton,90729398,Valeria,,Melbourne,-37.80211,144.96974,Private room,60,4,2,2020-02-25,0.29,120,91
41597304,Private Room NO. 2 in a Self-Contained Unit,311546939,Lee,,Greater Dandenong,-37.97592,145.18227,Private room,40,2,10,2020-07-29,1.42,2,245
41598511,little Paradise free pick and drop more than 5days,327944808,Eilen,,Melton,-37.70775,144.58906,Private room,65,1,0,,,1,0
41598999,Richmond - family apartment,7151333,Sabi,,Yarra,-37.82175,145.01389,Entire home/apt,180,14,1,2020-01-16,0.14,2,87
41599297,"Fantastic view in Master room, Exhibition & Casino",215750094,Tiffany,,Melbourne,-37.82618,144.95691,Private room,125,1,2,2020-02-07,0.29,6,0
41599620,Room 3 & free breakfast(for woman and couple only),327696728,Nadia,,Wyndham,-37.91044,144.76041,Private room,50,3,2,2020-03-30,0.29,2,180
41599977,Bright and cozy inner Melbourne stay!,3465002,Vincent,,Yarra,-37.77991,144.98896,Entire home/apt,90,2,2,2020-01-30,0.29,1,180
41600303,Private 1 Bedroom in Essendon,223772471,Minette,,Moonee Valley,-37.75799,144.92533,Private room,35,2,6,2020-06-24,0.90,1,342
41600884,墨尔本市中心无敌位置一房一厅一卫出租 适合情侣一家三口出游,211854305,欣怡,,Melbourne,-37.80737,144.96753,Entire home/apt,100,2,0,,,1,218
41601705,2BR Free Park & Netflix & Wine & Wifi 15min to Uni,178726079,Lara,,Boroondara,-37.84705,145.07626,Entire home/apt,129,1,3,2020-04-01,0.49,5,239
41602786,Modern & comfortable apartment on the edge of CBD,74967406,Ryan,,Melbourne,-37.79853,144.95294,Entire home/apt,94,1,6,2020-03-06,0.86,2,0
41606371,Luxurious Living with Unbeatable Views,235135883,MadeComfy Melbourne,,Port Phillip,-37.85496,144.98151,Entire home/apt,137,3,4,2020-06-26,0.66,47,338
41619767,Napier Quarter,8715716,Daniel,,Yarra,-37.79576,144.98107,Entire home/apt,300,2,15,2020-07-05,2.53,1,158
41621195,CBD masters room great location（Private bathroom）,241778510,Bobo,,Melbourne,-37.80868,144.96796,Private room,80,2,3,2020-03-15,0.45,2,0
41622467,Beautiful Studio Space next to Preston Market,14219290,Jt,,Darebin,-37.73908,145.00366,Private room,45,1,13,2020-06-01,1.90,1,180
41623611,Cosy Room in the Heart of Melbourne,42339163,Owen,,Melbourne,-37.80941,144.96523,Private room,70,3,3,2020-02-29,0.44,1,89
41625312,Luxury Toorak Home Available Over Tennis,12590811,Sian,,Stonnington,-37.83404,145.02112,Entire home/apt,1200,3,0,,,9,90
41625355,Forest Hill Queen bed,313028923,Brett,,Whitehorse,-37.83194,145.17901,Private room,60,1,4,2020-02-28,0.56,3,177
41627558,Fabulous   2 Bdr  Apartment in Heart of Hampton,1398259,Mary,,Bayside,-37.93557,145.00142,Entire home/apt,155,7,0,,,1,2
41628302,double room near the Mornington Peninsula,31965949,Emily,,Frankston,-38.11573,145.15665,Private room,100,1,0,,,1,91
41628817,Private Room with Bath,176582506,Kartik,,Monash,-37.91892,145.13435,Private room,60,1,0,,,1,89
41629201,Brand new unit in N. Mel(next to Mel U & Hospital),21037196,Vivian,,Melbourne,-37.79911,144.95458,Entire home/apt,173,2,2,2020-02-05,0.28,2,90
41630901,“Morandi II”BEST CBD Location 2BR Apt &Car Park,107124733,Sue,,Melbourne,-37.80781,144.96167,Entire home/apt,109,1,18,2020-06-28,2.52,2,107
41631216,Spacious Urban Nook/Gardenview/Close2 Airprt&train,273436659,Rahul,,Melton,-37.62823,144.71774,Private room,53,1,4,2020-03-10,0.55,4,365
41633038,"Location, Location, Location!",70881807,Paul,,Yarra,-37.82072,144.99936,Private room,170,1,0,,,1,0
41639770,"Bright, Stylist apartment in Richmond Terrace",93391912,Charlotte,,Yarra,-37.82289,144.99372,Entire home/apt,77,2,5,2020-03-21,0.90,7,180
41645494,A Little Italy right in Abbotsford,106330237,Shelley,,Yarra,-37.81131,145.01446,Entire home/apt,125,2,1,2020-01-27,0.14,2,307
41646687,Light and luxurious bedroom with private bathroom,314074424,Edward,,Stonnington,-37.8494,145.01865,Private room,149,60,0,,,1,177
41647019,Cozy Room - wonderful experience in Melbs!,269165244,Mônica,,Melbourne,-37.8121,144.95249,Private room,70,1,7,2020-03-13,1.00,1,49
41647073,Entire 2 bedroom unit in Balwyn available,71908764,Sarah,,Boroondara,-37.81253,145.08608,Entire home/apt,150,14,0,,,2,88
41650010,Luxury apartment in heart of Kew,39918756,Mohsen,,Boroondara,-37.80149,145.03593,Private room,300,1,0,,,1,0
41650175,wonderful hotel,267308641,Joven,,Wyndham,-37.90412,144.7321,Private room,55,1,1,2020-02-12,0.15,1,89
41653144,Beautiful and Comfy 3 bedder 3 bath Family Home,115113395,Kelly,,Wyndham,-37.89412,144.75766,Entire home/apt,314,2,1,2020-01-28,0.14,24,91
41653238,2 bdr Carlton,928726,Francesco,,Melbourne,-37.82068,144.94241,Entire home/apt,150,1,0,,,4,365
41653889,墨尔本市中心7公里处高尚住宅区幽静5房带私人泳池别墅,105039116,Yongfu,,Stonnington,-37.84411,145.03467,Entire home/apt,320,2,0,,,4,248
41664002,Spacious home in leafy West Preston with heating!,1419148,Ebony,,Darebin,-37.73289,144.98686,Entire home/apt,100,4,1,2020-02-03,0.15,1,3
41664653,Lilybank Apartments at Elm,12590811,Sian,,Melbourne,-37.82903,144.96884,Entire home/apt,270,3,1,2020-03-15,0.19,9,323
41667780,Inner north delight,5139855,Fiona,,Darebin,-37.76649,144.9942,Entire home/apt,160,4,2,2020-03-11,0.30,2,232
41667976,Airy Apartment near Racecourse+Transport+CBD,6272155,Karla,,Moonee Valley,-37.77269,144.90692,Entire home/apt,70,1,6,2020-05-13,0.85,1,34
41669127,Inviting & central. Double bedroom Private sunroom,19733787,Tony,,Port Phillip,-37.86748,144.97579,Private room,30,7,0,,,2,91
41669776,Double Up,71258269,Lee-Anne,,Port Phillip,-37.84344,144.93882,Private room,75,1,5,2020-03-08,0.71,2,0
41669938,MH049Skyhigt Apt Over City,304955405,Myhome,,Melbourne,-37.82246,144.96329,Entire home/apt,88,1,4,2020-03-23,0.63,32,341
41670754,Luxury Apartment in the Heart of Melbourne,272912918,Dhruv,,Melbourne,-37.83849,144.97665,Private room,65,1,10,2020-03-14,1.45,1,67
41671268,A New York End of Flinders St,65547309,Shelley,,Melbourne,-37.82038,144.95898,Entire home/apt,62,2,0,,,12,365
41672405,Wilandra House,328906071,Jenny,,Yarra Ranges,-37.81786,145.34004,Private room,112,1,2,2020-03-15,0.37,1,89
41673534,Tranquil townhouse with patio & garage,4177728,Chris From StayCentral,,Port Phillip,-37.83657,144.93615,Entire home/apt,258,3,1,2020-02-16,0.16,27,352
41673683,City Fringe 2 Bed 2 Bath,19162636,Michelle & Mark,,Melbourne,-37.80852,144.96652,Entire home/apt,110,1,3,2020-02-14,0.42,1,0
41675771,CBD Cozy 1 Bedroom Apartment near Victoria Market,12881794,Jaehoon,,Melbourne,-37.80193,144.95569,Entire home/apt,101,4,0,,,1,0
41692628,Bright Brunswick Apartment with view,4400317,Philippa,,Moreland,-37.7722,144.95469,Entire home/apt,80,2,0,,,1,18
41692667,Self-Contained One Bedroom Apartment,63012468,Nadia,,Brimbank,-37.72673,144.8163,Entire home/apt,69,3,3,2020-06-21,0.56,1,255
41692700,Heritage Queen Room,329164923,The Victoria,,Melbourne,-37.81548,144.96655,Private room,103,1,6,2020-06-14,0.94,7,156
41693244,Convenient room perfect for a student or a couple!,75153193,Roshelle,,Whittlesea,-37.63101,145.02921,Private room,100,1,0,,,1,90
41693596,Best located & quiet room in South Yarra,226731535,Monika,,Stonnington,-37.83839,144.98808,Private room,65,1,7,2020-05-30,1.08,2,180
41693740,Studio Apartment,327925787,Quest Preston,,Darebin,-37.73331,145.00429,Entire home/apt,226,1,0,,,4,299
41693771,One Bedroom Apartment,327925787,Quest Preston,,Darebin,-37.7333,145.00411,Entire home/apt,246,1,0,,,4,299
41693918,Two Bedroom Apartment,327925787,Quest Preston,,Darebin,-37.73448,145.00567,Entire home/apt,376,1,0,,,4,299
41694142,"ENDERBY. Exquisite, Exceptional Edwardian Elegance",2136236,Gary,,Port Phillip,-37.84416,144.95528,Entire home/apt,724,5,0,,,7,0
41695305,Private Room with  noble park,329201201,Cami,,Greater Dandenong,-37.96838,145.17397,Private room,77,2,0,,,1,91
41695701,Gorgeous 4 BDR Inner South City Home,7509953,Beyond A Room,,Port Phillip,-37.85103,144.96393,Entire home/apt,250,1,6,2020-04-14,0.86,67,11
41696250,Comfortable bedroom with open air swimming pool,156159929,Nan,,Melbourne,-37.80705,144.96564,Private room,56,1,5,2020-02-24,0.75,3,89
41698264,It's your home !,322532233,Waled,,Darebin,-37.71739,145.03882,Private room,79,3,2,2020-01-27,0.28,3,0
41698363,Latino,142367036,Nelson,,Port Phillip,-37.82944,144.94932,Shared room,50,1,5,2020-02-14,0.70,1,365
41700855,Quiet Place to Stay in Reservoir!,123797442,Sebastian,,Darebin,-37.72634,145.03342,Private room,40,2,3,2020-03-27,0.48,1,181
41701201,Ideal long stay room in South Melbourne,95162724,Mary,,Melbourne,-37.82604,144.95843,Private room,80,1,0,,,1,0
41703146,Modern 4-bedroom 2 storey house,329258687,Simon,,Glen Eira,-37.9036,145.06304,Entire home/apt,207,60,0,,,1,0
41706046,Ormond brilliant big well decorated house,106241773,Amy,,Glen Eira,-37.90793,145.03663,Private room,170,1,1,2020-02-28,0.17,3,364
41715185,Modern clean studio for 4 people in city centre,115265324,Wilson,,Melbourne,-37.82077,144.95511,Entire home/apt,150,1,0,,,1,365
41718878,Luxurious 4 Bedroom apt next to MCEC and Casino!,289319746,Mark & Kiran,,Melbourne,-37.82701,144.95635,Entire home/apt,135,4,4,2020-03-19,0.64,5,181
41719340,"Cosy, furnished room(s)only 6kms to the CBD.",5031026,Brenda,,Darebin,-37.75781,144.98968,Private room,60,2,2,2020-03-15,0.34,1,180
41719795,150m to RMIT Spacious 2 Bedroom Apartment,74066800,Nicky,,Melbourne,-37.80867,144.966,Entire home/apt,152,7,0,,,51,0
41720498,The UWS19 2BD 2bath apt free gym+pool+tram,46780984,Peggy,,Melbourne,-37.81617,144.95317,Entire home/apt,69,1,6,2020-07-29,1.18,14,178
41721947,Docklands 2 Bedroom Apartment with Views,201719962,Your.Rentals,,Melbourne,-37.81344,144.94115,Entire home/apt,257,1,1,2020-03-15,0.19,2,274
41722391,Comfortable 1Bd 1Bth Southbank Apt/Free Parking,329471947,Justin,,Melbourne,-37.82722,144.95954,Entire home/apt,99,1,7,2020-03-22,1.05,1,0
41722941,"Beautiful,  clean & quiet Home",329487371,Tin,,Wyndham,-37.88571,144.68721,Private room,38,1,4,2020-03-22,0.58,2,0
41723189,STYLISH ELWOOD DELIGHT,152113578,Di,,Port Phillip,-37.88001,144.9925,Entire home/apt,100,2,6,2020-03-31,0.86,5,0
41723215,"Modern, Fantastic Location, Comfortable *Balcony*",154877871,Justin,,Port Phillip,-37.84218,144.97638,Entire home/apt,82,2,10,2020-08-01,1.60,46,170
41723216,1 bed studio apt,329476912,David,,Darebin,-37.71499,145.06118,Entire home/apt,150,3,0,,,1,83
41723721,Cosy bedroom with own bathroom in great location!,329497820,Robert,,Yarra,-37.81095,145.00777,Private room,70,1,3,2020-03-15,0.44,1,0
41724023,City中心 超实惠lighthouse 240度全环绕海景天空房 free pool & gym,96962159,Ding,,Melbourne,-37.8079,144.9619,Private room,60,128,2,2020-02-14,0.31,7,0
41724242,145*Premium Waterfront Suite in Docklands,244805331,Coco,,Melbourne,-37.82091,144.94049,Entire home/apt,185,1,8,2020-03-17,1.12,6,0
41724473,GiGis BnB Sassafras. Free late checkout.,41006932,Georgie,,Yarra Ranges,-37.86131,145.35204,Entire home/apt,334,2,3,2020-07-05,1.30,1,86
41724520,❣️Lev50 Superb View❣️ CBD【2BR+2BATH】Carpark*Spa*Pool,313054717,Lisa,,Melbourne,-37.81086,144.96005,Entire home/apt,99,1,4,2020-04-11,0.61,9,178
41724614,PRIVATE ROOM WELL LOCATED LOCATION MELBOURNE CBD,104841388,Juan,,Melbourne,-37.808,144.96176,Private room,46,1,13,2020-03-27,1.83,1,322
41724704,Private room/ensuite in Richmond,26280790,Susana,,Yarra,-37.82239,145.00686,Private room,60,1,8,2020-03-01,1.14,1,88
41725112,Full Furnished one private bed room.,35453887,Mo,,Melton,-37.70313,144.57087,Private room,49,1,0,,,1,365
41727336,❣️Lev50+❣️CBD Superb View 2BR*Spa*Sauna*Pool*Carpark,313054717,Lisa,,Melbourne,-37.80893,144.95985,Entire home/apt,99,1,0,,,9,178
41727398,Beautiful family home in quiet street,136560215,Olesia,,Brimbank,-37.78672,144.82504,Entire home/apt,160,3,8,2020-05-28,1.22,4,0
41727515,❣️Lev20+❣️Heart of CBD Superb Sky View【Balcony】Park,313054717,Lisa,,Melbourne,-37.80888,144.96168,Entire home/apt,99,1,2,2020-03-15,0.32,9,178
41727983,Single bed to Share,268558699,Deborah,,Casey,-37.98056,145.28786,Private room,49,3,1,2020-02-23,0.17,2,181
41729327,Feel like a home,329544293,Deepak,,Melbourne,-37.81177,144.96926,Private room,50,1,2,2020-03-24,0.37,1,0
41729665,Modest Rent-a-room,33759837,Heath,,Glen Eira,-37.88218,145.0075,Private room,50,1,0,,,1,0
41730936,❣️Lev20+❣️CBD Stunning View【Balcony】2BR Sauna*Pool,313054717,Lisa,,Melbourne,-37.8097,144.96103,Entire home/apt,99,1,3,2020-07-06,0.59,9,178
41731145,Your home in Elwood,140631654,Daniel,,Port Phillip,-37.87815,144.98016,Private room,70,1,2,2020-03-09,0.34,1,89
41731201,"Newly renovated 2BR unit, near city! Great price",329557602,Rose,,Maribyrnong,-37.79005,144.84754,Entire home/apt,85,3,8,2020-04-06,1.17,2,203
41731480,"Luxury suits best location/Gym,Pool,Tram,parking",329560028,Maggie,,Melbourne,-37.8088,144.96053,Entire home/apt,196,1,15,2020-05-24,2.26,3,91
41731840,Modern & Stylish 3B/3B Spacious Townhouse,329562111,Gursel,,Moreland,-37.73001,144.93805,Entire home/apt,220,2,7,2020-07-27,1.05,1,1
41732761,Southbank SkyHouse 4BD | 3BTH | 3CAR | SLEEP 12,46333372,Nate,,Melbourne,-37.82407,144.96227,Entire home/apt,691,2,3,2020-06-21,0.58,13,0
41746324,Port Melbourne,329705625,Christian,,Port Phillip,-37.82919,144.94215,Shared room,28,1,0,,,1,0
41746456,Pvt room in Docklands,928726,Francesco,,Melbourne,-37.82135,144.94282,Entire home/apt,79,1,0,,,4,365
41746731,"5BR Home, convenient location & wheelchair access",93405851,Amy,,Knox,-37.85713,145.24189,Entire home/apt,138,1,6,2020-03-22,0.94,1,244
41749696,家一样的旅馆,149052750,丽丽,,Manningham,-37.76192,145.16548,Private room,35,7,1,2020-03-25,0.20,7,181
41749942,Rent for the Grand Prix!,87799542,Bonny,,Port Phillip,-37.85846,144.97938,Entire home/apt,300,5,0,,,1,180
41750832,Double/Twin Bedroom Guest House,90729398,Valeria,,Yarra,-37.80714,144.9742,Private room,37,4,2,2020-02-15,0.30,120,180
41750918,The Orchard House - Rooms 4 & 5,128613791,Lucy,,Monash,-37.91459,145.12204,Private room,200,2,1,2020-04-03,0.21,5,364
41751361,Appartement cosy au coeur de Melbourne,66641341,Morgane,,Melbourne,-37.81424,144.95441,Private room,100,2,0,,,1,0
41751464,Brand new home! 20 MINS TO AIRPORT! FREE WIFI,329824790,DTR Stays,,Hume,-37.58895,144.91651,Entire home/apt,105,3,11,2020-06-20,1.79,1,331
41751739,Abbotsford 1 bedroom Apt! Spacious and cozy living,58123014,Vivien,,Yarra,-37.81068,145.0073,Entire home/apt,100,1,1,2020-03-07,0.18,8,0
41752139,Your place in Melbourne,329833281,Annie,,Darebin,-37.78325,144.99952,Entire home/apt,110,2,6,2020-03-29,0.90,1,89
41752571,Your home on Smith St Collingwood (With Parking),10205672,Alan,,Yarra,-37.80734,144.9839,Entire home/apt,150,2,11,2020-05-11,1.64,1,225
41753191,商场旁边的校区客栈,149052750,丽丽,,Manningham,-37.76091,145.16402,Private room,35,1,3,2020-06-27,0.45,7,365
41753216,Domi Rentals - The Words Residence,45356831,Domi,,Kingston,-37.93708,145.13273,Entire home/apt,170,14,1,2020-05-10,0.29,63,304
41753279,6BRS 1 mins to Southland Westfield/train/skybus,226422568,Yi,,Kingston,-37.96179,145.05651,Entire home/apt,210,2,0,,,5,355
41753644,New York Loft style apartment 4 km to CBD,2058617,Stay With Style,,Melbourne,-37.83382,144.98603,Entire home/apt,227,1,0,,,19,305
41753907,Sun drenched oasis in the heart of Windsor,10114758,Nicci,,Stonnington,-37.8534,144.98694,Entire home/apt,110,2,2,2020-02-01,0.29,1,83
41755357,Awesome private room just 7min by train to the CBD,227953900,Diana,,Maribyrnong,-37.79885,144.9062,Private room,45,1,9,2020-06-21,1.46,1,90
41755624,Stunning views and perfect location female only,329868692,Mina,,Melbourne,-37.82443,144.96131,Private room,134,1,2,2020-03-15,0.31,1,0
41756276,New Building on main Street St.Kilda/Albert Park,11536273,Peter,,Port Phillip,-37.85231,144.98007,Shared room,40,3,1,2020-02-04,0.15,1,0
41761372,Stylish 2-Bed Apartment with Parking in Hip Area,235135883,MadeComfy Melbourne,,Port Phillip,-37.83188,144.96244,Entire home/apt,120,3,0,,,47,349
41762873,Serene Docklands Water Views + Free Parking,104431444,James,,Melbourne,-37.81491,144.9449,Entire home/apt,100,4,3,2020-04-03,0.45,28,0
41772190,Bright and spacious room in camberwell,330005617,Ester,,Boroondara,-37.84938,145.07807,Private room,300,1,1,2020-01-31,0.15,1,0
41774008,1BR Apt Lv21*City view*Free Tram@Mel CBD,193368830,Gem,,Melbourne,-37.80935,144.96013,Entire home/apt,124,1,4,2020-03-07,0.59,39,0
41774954,Lone Star Creek Vine Cottage - Peaceful Retreat,4729067,Gillian,,Yarra Ranges,-37.81322,145.54918,Entire home/apt,180,2,20,2020-07-09,2.96,1,155
41777518,❤️ Entire Modern Apartment with amazing wheel view,70467327,Fiona,,Melbourne,-37.81287,144.94031,Entire home/apt,118,2,0,,,2,90
41777694,Paradise in Prahran,330081065,Virginia,,Stonnington,-37.85388,145.00492,Entire home/apt,200,1,1,2020-03-14,0.19,1,363
41778210,叮咚小屋,316944324,冬梅,,Stonnington,-37.84644,145.0011,Private room,60,3,0,,,1,179
41779239,Private bed and bath in Yarraville,330096609,Marion,,Maribyrnong,-37.82041,144.88628,Private room,68,1,5,2020-03-19,0.74,1,89
41779314,Deluxe 1 bedroom apartment @Glen Elborne Estate,106959093,Barb,,Knox,-37.85665,145.34081,Entire home/apt,229,1,6,2020-07-12,0.89,3,181
41780452,Private Bedroom with Ensuite,23950308,Jasmine,,Wyndham,-37.88228,144.74699,Private room,60,2,0,,,1,326
41780456,*NEW*Spectacular Suite at Melbourne City Center,36605625,Chris & Shy,,Melbourne,-37.80717,144.96153,Entire home/apt,104,1,5,2020-03-08,0.79,8,0
41797086,CENTRAL LOCATION HERITAGE WHITE HOUSE,267314470,Zuzana,,Brimbank,-37.7734,144.77617,Entire home/apt,83,2,2,2020-05-17,0.32,3,69
41799844,Heritage Queen Room,329164923,The Victoria,,Melbourne,-37.81389,144.966,Private room,103,1,2,2020-03-14,0.34,7,340
41799918,City / Beach / WIFI / HOUSE / ASK ABOUT PARKING,330268961,Levi,,Port Phillip,-37.83214,144.94294,Private room,60,1,5,2020-02-23,0.77,1,0
41800040,SUPERB One Bedroom Apt in Southbank (Next to F1),9197599,Daniel,,Melbourne,-37.82944,144.97003,Entire home/apt,120,1,0,,,1,0
41800394,Heritage Queen Room,329164923,The Victoria,,Melbourne,-37.81546,144.96644,Private room,103,1,8,2020-06-19,1.34,7,333
41801048,Private  quiet,330267187,George,,Melton,-37.70472,144.72601,Entire home/apt,80,1,0,,,1,181
41802227,Luxury homestead in the heart of the Yarra Valley,141913102,Eloise,,Yarra Ranges,-37.69409,145.46326,Entire home/apt,1300,2,1,2020-07-04,0.61,1,181
